id,name,state,county,facility_area_sqft,lat,lon,source_layer,source_file
01252196824,Google,OH,Fairfield County,289253.0,39.724010166114695,-82.69112739236837,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01252196825,Amazon Web Services,VA,Prince William County,212702.0,38.746145819498636,-77.51721534270156,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01252196826,Amazon Web Services,VA,Loudoun County,133944.0,38.92131351222202,-77.48579976531855,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01253282099,Amazon Web Services,VA,Loudoun County,14683.0,38.99509407061763,-77.47107161222901,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01253282100,Meta Sarpy Data center,NE,Sarpy County,628560.0,41.123572980157554,-96.13289444072417,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01253282101,Meta Sarpy Data center,NE,Sarpy County,625288.0,41.114329237977906,-96.1428365153122,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01253282102,Meta Sarpy Data center,NE,Sarpy County,286253.0,41.11216327459793,-96.14155463388816,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01253282103,Meta,IA,Polk County,493366.0,41.67557150002093,-93.50965654880697,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01253282104,Meta,IA,Polk County,601076.0,41.67582283535729,-93.50603124097204,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01258702591,Flexential Atlanta - Douglasville 2,GA,Douglas County,311176.0,33.73070271823669,-84.61123970385259,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01263819877,,NV,Clark County,241776.0,36.06402201453284,-115.22111213586722,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01268789798,Windbreak Cable,WY,Laramie County,1114.0,41.18260120002003,-104.0684982999999,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01269259655,,VA,Manassas city,95987.0,38.740435867935545,-77.50398435557676,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01271571726,NTT Chicago CH2,IL,DuPage County,115555.0,41.98896681192547,-88.00725702699874,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01276373853,,OR,Crook County,275217.0,44.28575425519378,-120.8699210224936,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01276518679,Amazon IAD214,VA,Loudoun County,113421.0,38.986526005508004,-77.435175737807,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01276518684,Aligned IAD03,VA,Loudoun County,79844.0,38.988620947417836,-77.4407518987356,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01276518687,Digital Realty IAD55,VA,Loudoun County,85319.0,38.99226912328289,-77.43393215610038,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01278541792,Involta-Akron,OH,Summit County,59427.0,41.057431068795566,-81.52197151267426,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280340212,Amazon Web Services,VA,Loudoun County,13569.0,38.94736148494224,-77.5202261632775,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280340213,Amazon Web Services,VA,Loudoun County,14079.0,38.98357495375973,-77.41752673157097,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280340214,Amazon Web Services,VA,Prince William County,129225.0,38.80289734729966,-77.6221271999352,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280340215,Amazon Web Services,VA,Prince William County,14507.0,38.7451198113642,-77.53309395336687,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280340216,Amazon Web Services,VA,Prince William County,14389.0,38.81459760122616,-77.65433143122239,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280340217,Amazon Web Services,VA,Prince William County,149332.0,38.81696824406837,-77.65215913005484,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344148,Amazon Web Services,OH,Union County,233609.0,40.13418977024933,-83.21583366417357,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344149,Amazon Web Services,OR,Umatilla County,225421.0,45.92059672458088,-119.22880463589557,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344150,Amazon Web Services,OR,Umatilla County,217375.0,45.920560005801455,-119.22700425422059,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344151,Amazon Web Services,OR,Umatilla County,16064.0,45.919515285726376,-119.22609033042734,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344153,Amazon Web Services,OR,Umatilla County,218698.0,45.88251750222229,-119.3416517837596,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344154,Amazon Web Services,OR,Morrow County,211930.0,45.86225295877379,-119.60511168543225,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344155,Amazon Web Services,OR,Morrow County,12811.0,45.85803760730771,-119.60487161226038,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344156,Amazon Web Services,OR,Morrow County,13923.0,45.840670297393935,-119.65130207689772,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01280344157,Amazon Web Services,OR,Morrow County,212775.0,45.81993095962179,-119.63208588156591,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01282332209,UPS Data Center,GA,Forsyth County,173693.0,34.10338317620051,-84.2149739266172,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01283698132,Iron Mountain VA-3,VA,Prince William County,181174.0,38.77550687563078,-77.54520013096746,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01283734104,Microsoft,AZ,Maricopa County,238581.0,33.44634015387983,-112.37391953991316,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260553,Google,VA,Prince William County,289621.0,38.7744165289811,-77.58562711780785,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260554,Amazon Web Services,VA,Prince William County,127010.0,38.80185736221658,-77.62121027768342,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260555,Amazon Web Services,VA,Prince William County,130170.0,38.80125678726276,-77.62048061962223,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260556,Iron Mountain VA-4,VA,Prince William County,89044.0,38.77442331044019,-77.54222100424613,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260557,Iron Mountain VA-5,VA,Prince William County,106629.0,38.77304294726684,-77.54116863541392,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260558,QTS Manassas DC2,VA,Prince William County,137971.0,38.75319464399268,-77.51079702257591,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260559,,VA,Prince William County,139592.0,38.758875222417394,-77.51665238523324,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260560,Google,IA,Pottawattamie County,294718.0,41.17359488843065,-95.79220329121617,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01287260561,Google,IA,Pottawattamie County,296835.0,41.17359750472643,-95.78867836937772,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01292897241,42311 THUNDERBALL DR,VA,Loudoun County,40683.0,39.042552536948456,-77.53829965963824,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01292897242,42255 THUNDERBALL DR,VA,Loudoun County,60458.0,39.04162316420013,-77.53922373708994,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01292897243,42254 THUNDERBALL DR,VA,Loudoun County,77498.0,39.04350173521111,-77.54087429950766,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01294595615,Meta Gallatin Data Center,TN,Sumner County,626571.0,36.411865445114714,-86.36966140352041,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01296163129,Modesto Junior College West Data Center,CA,Stanislaus County,6017.0,37.66514737401328,-121.04003747175075,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01296723872,GVTC,TX,Bexar County,445.0,29.68640301722139,-98.4626474985889,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01300765126,Stream Data Centers,TX,Dallas County,280635.0,32.9836681552358,-96.65427329455417,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01301654223,,VA,Loudoun County,130181.0,38.94801698707017,-77.55898682593282,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01301654224,,VA,Loudoun County,130174.0,38.95006466711818,-77.55887032015698,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01304357577,Iron Mountain VA-6,VA,Prince William County,181918.0,38.76814288611768,-77.53864812619635,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01307072785,Ark Duluth Data Center,MN,St. Louis County,27162.0,46.82746658999977,-92.13043071418325,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01307920829,Flexential Charlotte - North,NC,Mecklenburg County,62809.0,35.32975386752092,-80.76578188627896,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01309123033,Equinix Ashburn DC6,VA,Loudoun County,70526.0,39.01519834588525,-77.4595379709394,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01309123034,Equinix Ashburn DC4,VA,Loudoun County,101052.0,39.016407623551665,-77.46188736227928,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01310628998,,TX,Bexar County,36241.0,29.580141455082334,-98.54132736832202,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01312792611,,IL,DeKalb County,568454.0,41.88853040860736,-88.72185807435966,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01312792612,,IL,DeKalb County,568442.0,41.88928381978822,-88.73105377072714,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01312792613,,IL,DeKalb County,320184.0,41.89027497092366,-88.72635519613044,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01312795639,Meta Gallatin Data Center,TN,Sumner County,626568.0,36.41135065140836,-86.3660125010422,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01312795640,Meta Gallatin Data Center,TN,Sumner County,626683.0,36.40604868216981,-86.36660783519794,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01312801354,Google,NE,Sarpy County,297414.0,41.1379099302681,-96.15143114556095,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01313995085,,CA,Santa Clara County,124069.0,37.370642952923895,-121.97450722223287,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01314010354,Vantage Santa Clara CA2,CA,Santa Clara County,132031.0,37.36403183434052,-121.9468448755741,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01314012931,Digital Realty Silicon Valley SJC37,CA,Santa Clara County,155689.0,37.37093636866237,-121.9472163527582,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01315636714,QTS,AZ,Maricopa County,162484.0,33.46474691950877,-111.99753426906965,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01317733642,Digital Realty Northern Virginia IAD44,VA,Loudoun County,399540.0,38.96085555401278,-77.49143162866764,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01318322071,Microsoft,IA,Warren County,247197.0,41.49580619609169,-93.78705539830351,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01318322073,Microsoft,IA,Warren County,247201.0,41.494749896092024,-93.7870205983035,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01318322780,Apple,IA,Dallas County,313804.0,41.616851127761585,-93.92440196315309,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01319637945,,VA,Loudoun County,172204.0,38.94986181026408,-77.5495090011084,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01319724559,,OH,Delaware County,307645.0,40.22452425388648,-83.04586008454727,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01320038649,DC BLOX Myrtle Beach Cable Landing Station,SC,Horry County,91946.0,33.674583221801456,-78.94369603285817,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01320683840,,NV,Storey County,390893.0,39.51151960465572,-119.48330528884722,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01333205262,,VA,Loudoun County,200169.0,39.05842724907653,-77.54975704380365,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01333205263,,VA,Loudoun County,153155.0,39.066015331021106,-77.55856949362979,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01340746574,Meta,NM,Valencia County,588461.0,34.825823197722954,-106.78246827061649,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01343100173,DataBank,MN,Hennepin County,114648.0,45.14371136905177,-93.38712828955705,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01343760339,Vantage WA13,WA,Grant County,252025.0,47.25252755404145,-119.81362252658953,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01343761104,,WA,Grant County,119147.0,47.243644913836484,-119.86905124992496,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01343764880,,VA,Fairfax County,135479.0,38.92277280028818,-77.42787142077401,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01343764881,,VA,Fairfax County,130413.0,38.921124573021366,-77.42655352213022,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01343764882,,VA,Fairfax County,132753.0,38.9226915826871,-77.42630675543383,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01344369104,Amazon,TX,Bexar County,104910.0,29.450736236167327,-98.63871379564972,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01344369111,,TX,Bexar County,64212.0,29.41845384292862,-98.788807852764,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01344376231,Csquare SFO4,CA,Santa Clara County,32249.0,37.375755231047876,-121.95626909177358,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01344901567,,VA,Loudoun County,128835.0,39.00044576934913,-77.46077416535871,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01344901568,,VA,Loudoun County,130571.0,38.99911305239166,-77.46086691565762,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01344901575,Vantage VA2,VA,Loudoun County,187488.0,38.997958810114476,-77.4302535156073,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01351049826,DataBank Santa Clara SFO1,CA,Santa Clara County,26781.0,37.40729868242747,-121.96595642250189,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01365213539,PTC,OR,Linn County,2521.0,44.77521879334287,-122.61593123751021,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01368776076,,IA,Polk County,263940.0,41.51586406763058,-93.72031237839327,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01368776077,,IA,Polk County,248069.0,41.516863672550784,-93.71976722360252,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01371348227,CenturyLink,MO,Caldwell County,1433.0,39.74404823646494,-93.9973760190651,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01372772726,,AZ,Maricopa County,241211.0,33.35323014577916,-111.67808965639534,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01374895921,Amazon Web Services,OR,Umatilla County,218723.0,45.87953253861672,-119.34163563129185,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01374895922,Amazon Web Services,OR,Umatilla County,218708.0,45.88252484149941,-119.3396900641125,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01375443893,,OH,Licking County,95190.0,40.05924761990545,-82.76269811748983,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01375475071,Microsoft,IA,Dallas County,250490.0,41.53391629522377,-93.86343863715007,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01375475072,Microsoft,IA,Dallas County,250494.0,41.53283774495582,-93.86346169206517,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01375475073,Microsoft,IA,Dallas County,250498.0,41.53181414495484,-93.86344214206296,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01379421123,Flexential Las Vegas - Downtown,NV,Clark County,439.0,36.168643800000766,-115.14314455000994,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01380114462,,VA,Fauquier County,59703.0,38.73721263324728,-77.82624892405599,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01380114463,,VA,Fauquier County,107125.0,38.73822200703171,-77.82580618898835,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01381264361,xAI Colossus,TN,Shelby County,776966.0,35.05996022239821,-90.15645222216364,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01381994242,,VA,Loudoun County,460596.0,39.002357506539106,-77.47199251742943,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01382205749,T5@Cleveland,OH,Cuyahoga County,244723.0,41.44246938202044,-81.80215430324107,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01383913490,Databank LGA3,NY,Rockland County,197452.0,41.0399432449328,-73.98965093105873,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01383916144,CoreSite NY3,NJ,Hudson County,39679.0,40.784903830537054,-74.06535725613013,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016627,Amazon Web Services,OH,Licking County,213519.0,40.10242869167073,-82.75012924483033,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016628,Amazon Web Services,OH,Licking County,125656.0,40.10197816995511,-82.75191229497905,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016629,Amazon Web Services,OH,Licking County,213118.0,40.09421858757698,-82.73211149672552,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016630,Amazon Web Services,OH,Licking County,72426.0,40.09437825776618,-82.72928126568107,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016631,Amazon Web Services,OH,Licking County,211441.0,40.0955017340038,-82.73200435141196,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016632,Google NBY-5,OH,Franklin County,287008.0,40.05652000741912,-82.772048580204,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016633,Google NBY-6,OH,Franklin County,287583.0,40.05392734996134,-82.76761078944944,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016633,Google NBY-6,OH,Licking County,287583.0,40.05392734996134,-82.76761078944944,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016634,Meta,OH,Licking County,365548.0,40.06149628180154,-82.74054460541299,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016635,Meta,OH,Licking County,304109.0,40.065239403615855,-82.74114938512078,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016636,Amazon Web Services,OH,Union County,210421.0,40.13579696334773,-83.21264447651147,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016637,Amazon Web Services,OH,Union County,156855.0,40.12007223395813,-83.19930886076622,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016638,Amazon Web Services,OH,Union County,211969.0,40.11930148042772,-83.20321748466178,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016639,Amazon Web Services,OH,Union County,216190.0,40.11811210088951,-83.20252284370741,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016640,Amazon Web Services,OH,Franklin County,214085.0,40.05017566216084,-83.17552394889911,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016641,Amazon Web Services,OH,Franklin County,211155.0,40.05152799488423,-83.17571627041164,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016642,Amazon Web Services,OH,Franklin County,212842.0,40.01641808152992,-83.12585830529049,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386016643,Amazon Web Services,OH,Franklin County,217920.0,40.02101728573019,-83.12602357320513,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017490,Amazon Web Services,OR,Morrow County,214042.0,45.85173142305967,-119.61966295645043,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017491,Amazon Web Services,OR,Morrow County,210337.0,45.85310039256019,-119.61968497991583,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017492,Amazon Web Services,OR,Morrow County,210662.0,45.81870682167566,-119.63200543136975,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017493,Amazon Web Services,OR,Morrow County,215555.0,45.8186963213564,-119.63626874113693,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017494,Amazon Web Services,OR,Morrow County,209033.0,45.819956584120796,-119.6362869627198,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017495,Amazon Web Services,OR,Umatilla County,211502.0,45.80963737114029,-119.26861513231998,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017496,Amazon Web Services,OR,Umatilla County,212806.0,45.808273447298724,-119.26861305271855,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017497,Amazon Web Services,OR,Umatilla County,215405.0,45.79902106441417,-119.36173272155504,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017498,Amazon Web Services,OR,Umatilla County,13837.0,45.799686801643226,-119.35844453136586,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017499,Amazon Web Services,OR,Umatilla County,13867.0,45.79773907760564,-119.3589196247444,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017500,CYS41 Datacenter,WY,Laramie County,46211.0,41.12439345701424,-104.89701277770264,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386017501,CYS42 Datacenter,WY,Laramie County,60368.0,41.12538272388359,-104.90891013785874,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01386926534,xAI Macrohard Colossus 2,TN,Shelby County,961601.0,34.997983048006375,-90.03486737827305,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01387080629,,OK,Muskogee County,112466.0,35.56813484793012,-95.51241664405323,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01387391201,TikTok Data Center,VA,Loudoun County,169768.0,39.04424691818141,-77.53799755610363,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01391966326,Encompass Minneapolis Facility,MN,Anoka County,74101.0,45.13219704691406,-93.09562181940242,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01392657385,,KS,Johnson County,86525.0,38.939199687290184,-94.86018510466296,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01411056682,,OH,Franklin County,89315.0,40.05267287889233,-83.12742344787743,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01414729942,,WY,Campbell County,5975.0,44.18923686731807,-105.61048019591456,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01417637306,State of Montana Data Center,MT,Custer County,8493.0,46.40689745786043,-105.82064474453561,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01421212901,Switch Las Vegas 14,NV,Clark County,223997.0,36.065207561022845,-115.22204498756159,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01422101108,Google,NE,Douglas County,290161.0,41.339141584175756,-96.08466909067687,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01422101112,Google,NE,Douglas County,290130.0,41.34193880105854,-96.08771931019497,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01422101116,Google,NE,Douglas County,290105.0,41.345162392266765,-96.0935333091696,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01425043212,QTS NAL 2 DC1,OH,Licking County,163319.0,40.0556836587917,-82.75637526337734,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01425043213,QTS NAL 2 DC2,OH,Licking County,147657.0,40.053119892107304,-82.75657723017025,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01425043214,QTS NAL1 DC2,OH,Licking County,226711.0,40.06356213641001,-82.75816917488658,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01425043215,QTS NAL1 DC1,OH,Licking County,225116.0,40.06510848413083,-82.75805608235054,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426146790,,IL,DuPage County,169253.0,41.795384289880126,-88.2469228118375,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525184,Google,TX,Ellis County,288830.0,32.5389942949367,-96.79316889732078,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525212,Compass Data Center,TX,Ellis County,248978.0,32.54551791172823,-96.80209872095472,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525213,Compass Data Center,TX,Ellis County,248985.0,32.54420541262749,-96.80208059236521,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525214,Compass Data Center,TX,Ellis County,248988.0,32.542912612627966,-96.80208539236521,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525215,Compass Data Center,TX,Ellis County,248989.0,32.541602011729644,-96.80209902095476,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525216,Compass Data Center,TX,Ellis County,247998.0,32.54029016067398,-96.80210588253378,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525217,Compass Data Center,TX,Ellis County,251939.0,32.54267431004566,-96.79361041648711,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525218,Compass Data Center,TX,Ellis County,251912.0,32.54399253578879,-96.7936108455581,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525219,Compass Data Center,TX,Ellis County,251911.0,32.54529698511378,-96.79364757119879,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525220,Compass Data Center,TX,Ellis County,251923.0,32.543965285497585,-96.7885069389561,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426525221,Compass Data Center,TX,Ellis County,251941.0,32.545296653507904,-96.7884905818255,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426663252,,VA,Fairfax County,113584.0,38.92310082624394,-77.42497941796181,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01426663253,,VA,Fairfax County,131768.0,38.936479140978506,-77.42469054341261,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01427613543,Google NBY-7,OH,Licking County,175532.0,40.05393985497952,-82.7644472443362,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01427613544,Vantage Building 1,OH,Licking County,245446.0,40.10249753450011,-82.74695373508102,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01427613545,Vantage Building 2,OH,Licking County,237734.0,40.1005314675866,-82.74711627367479,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01427613546,Vantage Building 3,OH,Licking County,222450.0,40.098765283375776,-82.74724322674068,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01429883881,Microsoft,WA,Grant County,143441.0,47.238592409813435,-119.88741175976489,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01432637060,,TX,Bexar County,154443.0,29.449680291111807,-98.71438661856558,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01432637061,,TX,Bexar County,154441.0,29.450930841457122,-98.71389142350314,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01432637062,,TX,Bexar County,154439.0,29.452230540342494,-98.71404701630988,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01433936352,,MO,Clay County,307414.0,39.32263663463124,-94.59492397885744,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01443187163,CloudHQ LC3,VA,Loudoun County,241208.0,39.01121179839231,-77.46040491955637,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01443620406,Alinged Data Center,TX,Tarrant County,188257.0,32.54982270825038,-97.07485524976093,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01443922527,,VA,Loudoun County,149008.0,39.05599415738426,-77.54733847235092,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
01443922528,,VA,Loudoun County,106352.0,39.05781905081905,-77.54673255066474,im3_us_data_center_locations,im3_us_data_center_locations.gpkg::building
